"","AF4_1_a","AF4_1_b","AF4_2_a","AF4_2_b","AF4_3_a","AF4_3_b","MF_1_b","MF_1_a","MF_2_a","MF_2_b","MF_3_a","MF_3_b","SEC_1_a","SEC_1_b","SEC_2_a","SEC_2_b","SEC_3_a","SEC_3_b"
"CEP55",22.3564906575349,22.4221386997704,21.9170689996291,21.7566267648981,21.4452796185946,22.2905273951565,NA,NA,NA,18.1345215795515,17.7430527525694,NA,NA,NA,NA,NA,NA,NA
"XYLB",22.145693374677,22.4601398881949,21.4185439165675,21.5453514933189,21.5930573296388,22.2649923030494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB2A",22.8210421118553,22.9565973638157,22.1300627229633,22.2389970945164,22.1976054633195,22.9188894352534,20.406653452273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAC1",23.301419022586,23.7369360472442,23.0704058053732,23.0728135556997,23.2360796111341,23.7644585834889,NA,19.0501834523049,19.3515259165384,18.8623588835683,19.1378917145363,19.0777675826767,18.9545422403061,17.9735684524081,NA,NA,NA,NA
"MYH11",23.3883747185546,21.5914931277266,22.5427409493682,22.7160725522537,NA,21.5544989202444,NA,NA,NA,NA,NA,NA,20.6096404744368,18.3138661792108,NA,NA,NA,15.7831568393388
"CLEC3B",21.2944272390007,21.4008070104329,22.8268711906575,22.5869203979367,21.8624375881886,22.3591747421061,23.8537664177205,22.4450593149123,23.0190314105745,23.3293715311867,23.2635603475562,23.6242189393597,17.9585017399098,17.7587957644032,18.5922891296574,16.5417681836397,16.328101619809,15.7946417774668
"SERPINA6",24.2848918604871,24.6414105885975,25.0198798052128,25.2785254587031,24.12927672728,24.934271089704,25.5638367848237,25.7491918268356,25.429819436852,25.4425304886016,25.5344529780426,25.885764879711,20.4085401765015,20.2954854489518,20.3319731527494,20.2763970663216,19.8876728150147,15.8431776324319
"CSTF3",21.0699852922631,20.8911080232335,20.2049169952314,20.1796496380929,20.606966577688,20.4335986843756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLN1",26.3426557961228,26.7063556289253,25.9933447669109,25.8927288274608,26.0873987408807,26.7957547139785,18.273336216936,19.7961505401456,19.2697476409074,18.7262614065338,20.1323277667594,19.4264674720082,23.3266313688418,20.9148062752622,17.833436161469,17.1956990069497,18.3768079365417,18.3733647759969
"C1S",23.6885918158316,23.9134212226139,24.5771549552378,24.5159298218429,23.8151893856098,24.337560929,28.2090884559655,28.4016172953355,28.241726887272,28.340110611621,28.4250237702504,28.3367100324605,24.6616650349196,24.5362329844879,25.5044582377448,25.2280259766954,25.6567643865508,25.4456908294949
"IGHG3",28.5786671765876,28.8569746524655,29.8109986584675,29.6644143516667,28.9264876580393,29.5935247666015,29.6047009414695,29.8315296359081,29.4268240138625,29.4349968159161,29.8351491946728,29.7775289876175,27.4243831418913,27.2687444379105,27.8933076419283,27.0416603212493,28.6891252582636,28.7758035570829
"BMP1",21.3686268828449,21.5792883121807,20.9074254312964,20.7700339118038,20.846074159244,21.4234555205002,19.4920683261164,19.5720451280928,18.9783194379095,18.6366352402172,18.813267640652,19.253388169465,19.6997079977917,18.7928220612991,19.4955232575528,18.6359022992908,19.2743053468553,19.4023958964092
"PTPRF",24.2484383743885,24.3903442684044,23.5189335602606,23.8904112445674,23.5615079787637,24.2891205739423,18.4777187460744,19.7839254381167,17.2042654561368,18.0259722118123,18.9653671953415,17.2384607203002,19.0309364957798,18.6437540422226,19.2085654016421,18.6778813357496,19.4499345027354,19.1723420453418
"ABRAXAS2",22.0474814148699,22.304520667236,21.1948151559498,21.1919321197083,21.6511765400474,22.3910001879615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDX17",23.3685299071578,23.4526193062251,23.0425998817129,22.9881520976905,23.1611564920648,23.6821750741598,16.8980581017485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CST3",NA,16.1046683642138,NA,NA,16.4186531308149,NA,21.0821282458996,21.145693374677,20.8552753192778,20.8173709356791,20.9884614116394,21.0950673016071,NA,NA,NA,14.8593794825404,NA,NA
"PKHD1L1",22.0258046391699,21.8537664177205,21.1301142693162,21.3174893494125,21.1633542350512,21.9622394129892,NA,17.6889742073857,16.5662696293145,16.3510461921887,18.0794431157389,NA,16.8705573743264,17.3229843695221,NA,17.2299922812552,16.1986407128821,17.4536886154386
"RAB1A",22.4040563407869,22.2678519571886,21.3278234309808,21.6246272546472,21.7246171008158,22.406653452273,NA,NA,13.2062070028848,NA,13.6847486204216,NA,17.0173554175815,12.984480765361,12.8988828706298,13.7616239470959,13.6489417327513,14.0109476362653
"EIF4A3",23.2877123795495,23.3416382610806,22.3804695204693,22.5731145984117,22.6430634759743,23.2006017157794,NA,NA,NA,NA,NA,NA,14.6595165491573,NA,NA,NA,NA,NA
"SERPINE2",20.6517752264012,20.969834764238,18.6382732735402,20.5963235391117,20.0726533972781,20.8121396930497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUPT6H",21.4272637319482,21.6540345937953,20.9637314928981,20.9402347262846,20.1332024304938,21.6408592050475,NA,NA,NA,NA,NA,17.0104625432431,NA,NA,NA,NA,NA,NA
"MPST",22.7654706459933,22.8365342880082,22.0827409362421,22.1700592181033,22.7160725522537,23.0998896850639,NA,NA,NA,NA,NA,NA,16.4098251379106,NA,NA,NA,NA,NA
"SEC23A",22.3025549796501,22.5213320563092,21.2107391111956,21.8526239905465,21.7401336109598,22.5199457321843,NA,NA,NA,NA,NA,NA,NA,NA,17.5327135714242,NA,NA,NA
"COMP",25.787060012426,25.9890188415081,25.5492196887515,25.230959775451,25.3034758669193,26.0126524980118,28.5187835217767,28.9922645010117,28.7485521925796,28.8233522725425,29.0216809889885,28.85638107293,22.1300627229633,22.1672956291622,22.337560929,22.0392283208742,22.4450593149123,22.1598119137447
"GCLC",23.2448144211117,23.4613895158529,22.7306558753982,22.7994650333168,22.8346068394371,23.4105403743571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMM70",20.2655086038784,20.5358686179563,19.7732325924387,19.6466342938523,19.8475100753043,20.3827211147931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CUL4A",19.8721082106304,19.9663026600524,18.4625541936031,19.3625153496453,19.3453749245755,20.0435893913924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDH23",21.7471439981867,NA,NA,NA,NA,NA,21.1791382500245,21.5603430975538,21.4481843779098,21.5776533280653,21.7634458105158,21.5304477742062,NA,NA,NA,NA,NA,NA
"GBA",22.5092995008143,22.7835674064366,21.8311525832757,21.927482124418,22.0161417706973,22.8307441998047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SERPING1",25.5255198532726,25.7720318031937,26.8056277724653,26.8239595952376,26.2838327425825,26.8468504351918,29.4214165297635,29.644095569764,29.3661967969609,29.4012103865637,29.7421402040653,29.4294204062753,26.7142392280012,26.5521549797761,27.0680470876733,26.6931198017687,27.2917572393869,27.250789071848
"IARS1",24.0666108555578,24.3645279766003,23.4983837233351,23.6208677298601,23.6562188410571,24.4021054344168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACTA1",26.4812377400507,26.828324787799,26.050302045092,26.1472471659321,26.2043383017607,26.6589445079191,NA,NA,NA,NA,NA,NA,24.3190689758052,22.2534966642115,20.7875582666327,20.4676214695644,20.6096404744368,19.9067775871154
"GSK3A",21.2534966642115,21.2649923030494,20.5159423303576,21.0001747237925,19.660131723843,21.5308863630224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTPRJ",NA,NA,19.1047753328566,19.5268621596633,NA,NA,23.7955070197481,23.6062551892522,23.6331176262672,23.5696424065049,23.7925313671823,23.5591754074538,17.1178155554695,NA,16.5652017660957,20.1037000395805,16.745083408039,17.6695148627182
"LCMT1",22.2656262053351,22.4234249998785,21.3432404861824,21.6969972312692,21.8411166607647,22.4449420753853,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8392653100112,NA,NA
"LPA",15.3979052157942,16.4365000927101,19.7856536089424,17.068484403047,15.3126773679353,16.8848144356739,27.9884771876474,27.3959101020853,27.1889564120168,27.1194154787637,27.471502814496,28.5120155889228,29.8959094371166,30.7022324622409,30.5581902216825,30.3755481119254,30.1983551100191,30.2181263309321
"APOA4",20.2536374643766,20.2775008168928,21.1755501597506,20.9049439986502,21.1734917130936,20.887820790334,27.819702957677,27.4707273804322,26.9759626886826,27.2298602999443,26.9179795045762,27.4282226519177,22.0156328341126,21.6606918932805,21.677030518363,21.4814161254709,21.7176504873593,21.0471019397813
"HGFAC",22.8820369834743,22.9423484080774,22.7835674064366,22.7614181291689,22.5044582377448,23.0558967043264,23.2549386383854,23.5857749472685,23.0998896850639,23.0190314105745,23.1611564920648,23.7055648944353,22.8726748802706,22.8034122178335,23.0966765544687,22.8307441998047,23.0690720930741,22.9387640707284
"OAT",22.9333708119582,23.0886122794698,22.4169953964944,22.5189335602606,22.5937740689778,23.1269161676464,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9828554642478,NA,NA
"SARS1",25.5314814115113,25.6784187524222,24.7342787886155,24.9083904216849,25.0262269119787,25.6320082874653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RTCB",24.6191892014091,25.0139305388816,24.1316334308385,24.2191886134362,24.1893335378956,24.9816348676305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SF3A1",21.8665099853382,21.9423484080774,22.0019578972156,21.7097771457223,21.5754667697668,22.1580770991329,18.932973070413,NA,NA,NA,NA,NA,NA,19.4012607843728,19.5952246952022,NA,NA,19.6015803864013
"RARS1",22.824930780088,23.1253403127209,22.185557835555,22.5068809000116,22.4626380620501,23.2477143116175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLRX3",22.8689129614744,23.0934562517011,22.4849290726595,22.4750644527499,22.494726699727,23.0902287446707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GPC1",20.6985580067502,21.1172404169369,20.696992139021,20.4009680097166,20.847806719426,21.4340514276781,19.7586298785024,18.9903948540909,19.3144482685148,18.8284867247397,19.0518913104142,19.3878469477794,NA,NA,NA,NA,NA,NA
"FARSA",21.0642085799266,21.4462493631898,20.6396957561914,20.8539932722439,21.0450183751122,21.284347429782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNRPD3",23.814211618686,23.9088484928241,23.0359052291389,23.1905274715391,23.1174351146355,23.8014399755019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APLP2",22.863251626384,22.8346068394371,22.6778813357496,22.1809550484652,20.38574446251,21.3823643890249,NA,15.793643948004,NA,15.7341988928363,NA,NA,NA,NA,NA,NA,NA,NA
"PLOD3",22.3910001879615,22.598325161209,21.5253616559258,21.9459238623012,21.6950171137089,22.5213320563092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EIF3K",21.6028401992991,21.6397787646548,21.4204542302813,20.9637667646665,22.2173980585793,22.4824692339717,19.1134166114859,19.260441789647,19.1428424807181,NA,NA,19.31860238531,NA,NA,18.4206099682416,NA,NA,NA
"PSMC3",23.3645279766003,23.6616650349196,23.0207277012354,22.8782994294645,23.0375818069463,23.7994650333168,NA,NA,NA,NA,NA,NA,17.7802142221637,NA,NA,NA,NA,NA
"PRG4",22.1110796195957,22.29614100162,21.5914931277266,21.6757296648946,21.5591754074538,22.3538015700072,23.725464451873,23.733761786266,23.7055648944353,23.4361889617277,23.8122540945853,23.7775603399887,26.2926350581185,26.0062452556187,25.6485594637291,25.0342267006879,24.9338210210556,25.5638367848237
"SMC3",21.2163041830813,21.3525154910654,20.4557355776936,21.3384643720145,20.2039907592246,21.4586649351857,22.6377171521852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGLL5",24.2250861997416,24.2863028092948,25.0442687020735,25.1402418889536,23.5708007325735,24.2884166485607,21.8651412075852,23.5249223403045,23.0869940010714,23.494726699727,23.9033420165175,23.6627518108964,25.4707273804322,25.8740830746634,25.8927288274608,23.4040563407869,25.7619253167434,25.9781469359445
"ANGPTL7",21.4676214695644,21.7593875939415,20.7657110076957,21.2302268848887,21.4014545455986,21.6364405337805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IPO11",20.9526900659078,20.8660843160663,19.1562435885194,20.1257817256354,19.662301550261,20.9693464677853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOM",26.3941117398546,26.5270125539137,26.1122734095197,26.0878033671744,26.3066080006711,26.9191168282779,25.1642293261144,24.5462784134394,24.5026385674919,24.6247767182342,24.5380107974558,24.7974873838764,27.4073020002906,26.7285815471603,26.9213887894418,26.2188192125788,27.1104823539937,26.9077030421558
"CBR1",23.9636694124912,24.0902287446707,23.224350318552,23.384427534038,23.2506083848867,24.0707105884699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POFUT1",20.6756418085514,20.7470333326751,20.4960881955565,19.9277403528357,20.4519224217978,20.9599396909639,NA,NA,NA,NA,NA,NA,16.4520207903931,NA,NA,NA,NA,NA
"MAN2A1",22.8931918976111,23.072347225107,22.3564906575349,22.3988480497842,22.4526193062251,22.9423484080774,20.3329663948638,20.2865194088293,20.0854011380413,20.1149864806932,20.5726123421439,20.62324387026,NA,NA,NA,NA,NA,NA
"MPI",20.4177145037737,20.7466422465334,19.8718886978625,19.7578945466463,20.2216366790726,20.7418216321118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CFHR2",18.2242937873531,18.4503977564895,18.6714028497294,18.9992238055138,18.3320361111601,18.3989352871505,20.8230771927132,20.7410414610768,20.1261145877582,20.2968288490785,20.6776602919163,20.7438909907858,NA,15.3590769144119,15.9914642717579,15.19697089789,17.3249803763515,16.8494417543196
"EPRS1",24.0207277012354,24.4247034916297,23.4910603825292,23.590351303337,23.669255330734,24.4879979847737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FKBP4",24.3024303094095,24.4111871777936,23.3578333240263,23.6496561532847,23.6017290834508,24.1078913419646,20.1332024304938,NA,19.0642401628557,19.564402582626,19.2816833100787,NA,NA,NA,NA,NA,NA,NA
"INHBC",NA,NA,16.3815480206157,NA,NA,NA,22.8093128192732,22.8034122178335,22.6073845004964,22.5451002222421,22.7755524133725,22.7471439981867,19.6679569700276,19.2505736904004,19.7074636147523,19.7703783785852,19.7296589106373,20.0514851137539
"AHCY",28.2570989008917,28.4274235962113,27.5172822781023,27.5990349742815,27.6683087247774,28.2330647643067,NA,NA,NA,NA,NA,NA,16.9781853490983,16.9122110427877,16.9182343430211,NA,NA,NA
"USP14",21.4181022402413,21.6614236595674,20.8160641989258,20.8683050180694,21.0157061919294,21.3907352323618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEK9",24.310182842227,24.5062915985085,23.8189202188171,23.8648375298638,23.8298458134723,24.406277095906,18.1821178853776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ST8SIA4",19.5047394752464,19.6090537192631,18.4600018629336,18.9423169047152,18.6733815453138,19.6050779579757,23.4157067005258,23.0492636119939,22.9097641990058,22.6714166720235,22.8707951470524,23.0002393799893,NA,NA,15.1966828033147,16.1080894755005,16.0976453599033,NA
"RDX",19.9026974871711,20.1080177318344,19.2157154674399,19.1768573356923,18.6474464807736,19.6032695531465,NA,NA,15.0050060435746,NA,14.4130857588275,NA,NA,NA,NA,NA,NA,NA
"PGD",25.3477327340573,25.2606921656157,24.5886368705258,24.6746526248738,24.9846799057837,25.464508857697,NA,NA,16.5285563631581,15.7417329377172,NA,NA,20.3734992363031,19.9601377215209,20.4775369384295,19.7651954352774,20.1825301428574,20.0690720930741
"C8A",24.1511243384911,24.383109402342,25.4105403743571,25.368196836617,24.4638855286569,25.1772163429609,25.5225298106668,25.5014241776551,25.0930532079658,25.0451023889161,25.3169996065177,25.598325161209,21.6369573331716,21.3967531869212,21.6180274118232,21.4216452239473,21.3580968769806,21.7080545577397
"IGHG2",30.8027037535672,30.6022248184426,31.041399223603,31.2841638004585,30.0427042395589,31.4413435736511,29.9148472334455,28.9732277209614,29.7289058576126,29.6347800367153,29.8578645641053,30.1451588722055,26.1174351146355,26.0041031690471,26.3527918685493,25.5754247590989,27.0924484311635,27.1699733086493
"FBP1",24.1741710752532,24.4053554809385,23.5008165991914,23.625334281542,23.429819436852,24.2884166485607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPL10A",26.0670213535093,26.2316922938932,25.4861574210018,25.6540345937953,25.6703364061244,26.4056800832666,NA,18.0468682133497,NA,17.8184823197171,NA,18.389135546106,NA,NA,NA,NA,NA,NA
"DCPS",22.9759626886826,23.032546217049,22.4996006740955,22.3988480497842,22.6714166720235,23.2905273951565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WDR82",22.824930780088,23.1642293261144,22.4211541481001,22.5388006284965,22.4221386997704,23.1410219349531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FCN1",18.3241638421503,18.3362982089467,18.2060470882528,20.5039435281318,17.6845431795189,22.1943856528499,NA,NA,NA,NA,NA,NA,21.491135758011,21.2802491403869,22.1915942252856,22.1425807628097,21.697900820714,21.1413606555794
"IGKV3-7",22.337560929,22.4775369384295,22.9494904773214,23.1734087528888,26.9399396505266,27.4828576753212,21.6757296648946,26.4450312218796,21.206575616824,21.2763970663216,21.8813951867238,26.4657404962103,24.8171429336956,24.8350889430476,23.5044582377448,24.9396609902729,24.5719581293791,23.4601398881949
"TPM4",18.0911874224671,18.8720285283502,19.7911215437992,19.0475553010404,NA,NA,18.6769797459522,20.0307573772923,20.2886779857478,20.4062278463591,21.2820658164083,19.7752115916709,21.7471439981867,20.053326684107,NA,NA,NA,NA
"ALCAM",21.5042923788989,21.6734660887572,20.0683754966851,21.0456370287984,20.3502529166097,20.5234767697874,21.9351708060044,21.8190938400658,21.5808483184533,21.4122710874343,21.8461330928181,21.7915381175452,NA,NA,NA,NA,NA,NA
"LAMP1",21.5823331284411,22.3429948150506,21.0933040756176,21.821524487116,21.6529823543206,22.38574446251,17.9364481587579,17.9665110846059,19.6524913965863,17.5009818858689,17.8061027382047,17.8944270120603,18.4810741185595,17.7136885663856,18.2458172825438,18.047699068689,18.407371507339,18.1185812054948
"XPO1",23.8171429336956,24.1269161676464,23.1300627229633,23.22875998589,23.3443500946627,23.9369685570668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RCC2",25.9427958247474,26.0062452556187,25.2426356715798,25.384427534038,25.5255198532726,26.0813156888289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSNK2B",20.5334371531729,20.7107635613585,20.6181408092746,20.4459100267231,20.7788760235329,21.2871938178345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCTD12",21.1507203582998,21.3597163214781,20.7836425365213,20.8135322672788,20.9381574370815,21.6013133279172,NA,NA,NA,NA,NA,NA,15.9529596002441,17.0215439238016,16.6688794456536,16.3532622888722,NA,NA
"SERINC5",21.8954539877136,21.8190326217071,20.6409924386207,21.221064890886,21.0469800871355,21.3111684618903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TTC38",21.1598774944658,21.3630321418748,20.6973782501903,20.6277760992022,20.9588436662169,21.6025543454587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CALR",23.824930780088,23.6048806415892,23.0036743698046,22.9150337654753,23.0016344568236,23.5586296246736,25.8950426932991,25.7945158173451,25.9225234297212,25.6124554900439,25.9383154017648,25.9042612233284,17.4092583293964,15.1896045249319,15.5217445793489,NA,NA,15.6365424924284
"IRS4",19.6853100096696,20.0912520004924,18.9019333911092,19.2097722327046,19.5633396674754,20.1005276035727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPA1",22.6474619398718,22.5684986898806,22.429819436852,22.3402804303536,22.1808045451501,22.8461330928181,NA,NA,NA,20.9315685693242,NA,NA,NA,NA,NA,NA,19.2495162649154,NA
"ITGA2B",NA,19.6877669389896,NA,NA,NA,NA,22.4971657451784,22.7875582666327,22.6800298023282,22.5117140537476,23.0375818069463,22.8093128192732,23.6811028369934,22.0558967043264,20.9394881075693,21.3189399339561,20.8471162395171,20.4630663141726
"COPS5",21.3861414122974,21.5962097788745,21.0752682587988,20.8421723037819,21.1071225509547,21.6313276187664,NA,NA,NA,NA,NA,NA,15.2317236959694,NA,NA,NA,NA,NA
"GLIPR2",21.7755524133725,21.9207075766924,21.3972014467658,21.3693790222886,21.2038050105861,22.0224219997753,15.9542735695823,NA,NA,16.3716847716813,17.3492121060883,NA,19.8824833473442,19.5400296311191,19.2174252765052,19.7292323775521,18.8429303546376,19.2370535395403
"ENO1",29.7259844356743,29.9745958529187,29.1978866264816,29.1603872598201,29.315920633286,29.8740830746634,20.7049606921144,20.7547162737191,20.4943302092513,20.1826247029628,20.9074173625466,20.805023509702,22.38574446251,20.8318453332261,20.3645279766003,NA,NA,19.6752713749404
